episode,problem_id,subproblem_id,series,block_count,job_count,best_source,objective_scope,loss,score_json,phase2_feedback_score_json,learning_score_json,candidate_count
9423,EP09423,FN_FL,FN|FL,25,143,agent_sample_64,series_only,0.8548265099525452,"[0.5, 3.169663397, 7.0]",[],"[0.5, 3.169663397, 7.0]",67
9424,EP09424,NP_NC,NP|NC,47,227,agent_sample_59,series_only,1.2807108163833618,"[0.666666667, 18.258350891, 5.416666667]",[],"[0.666666667, 18.258350891, 5.416666667]",67
9424,EP09424,FN_FL,FN|FL,43,284,agent_sample_32,series_only,0.9122386574745178,"[1.0, 8.553546523, 8.0]",[],"[1.0, 8.553546523, 8.0]",67
9425,EP09425,NP_NC,NP|NC,21,77,agent_sample_14,series_only,0.7534675002098083,"[0.5, 14.403709252, 3.416666667]",[],"[0.5, 14.403709252, 3.416666667]",67
9425,EP09425,FN_FL,FN|FL,26,168,agent_sample_34,series_only,1.07451331615448,"[0.0, 19.549161492, 3.5]",[],"[0.0, 19.549161492, 3.5]",67
9426,EP09426,NP_NC,NP|NC,40,198,agent_sample_9,series_only,1.0950599908828735,"[0.5, 11.747278731, 7.166666667]",[],"[0.5, 11.747278731, 7.166666667]",67
9426,EP09426,FN_FL,FN|FL,51,309,agent_sample_17,series_only,1.295057773590088,"[0.5, 3.903077098, 3.5]",[],"[0.5, 3.903077098, 3.5]",67
9427,EP09427,NP_NC,NP|NC,16,96,agent_sample_31,series_only,0.8272762298583984,"[0.666666667, 281.982816027, 7.083333333]",[],"[0.666666667, 281.982816027, 7.083333333]",67
9427,EP09427,FN_FL,FN|FL,28,152,agent_sample_45,series_only,0.5904315710067749,"[0.0, 26.008171433, 2.5]",[],"[0.0, 26.008171433, 2.5]",67
9428,EP09428,NP_NC,NP|NC,48,236,agent_sample_9,series_only,1.525174856185913,"[0.416666667, 39.492497865, 10.5]",[],"[0.416666667, 39.492497865, 10.5]",67
9428,EP09428,FN_FL,FN|FL,40,231,agent_sample_45,series_only,0.952365517616272,"[0.5, 51.936177126, 2.0]",[],"[0.5, 51.936177126, 2.0]",67
9429,EP09429,NP_NC,NP|NC,36,169,agent_sample_63,series_only,1.2413744926452637,"[0.333333333, 30.862733252, 16.833333333]",[],"[0.333333333, 30.862733252, 16.833333333]",67
9429,EP09429,FN_FL,FN|FL,45,241,agent_sample_60,series_only,1.2241902351379395,"[0.5, 7.045705649, 3.5]",[],"[0.5, 7.045705649, 3.5]",67
9430,EP09430,NP_NC,NP|NC,34,197,agent_sample_30,series_only,1.032408595085144,"[0.75, 91.18194965, 3.666666667]",[],"[0.75, 91.18194965, 3.666666667]",67
9430,EP09430,FN_FL,FN|FL,38,211,agent_sample_35,series_only,1.0431393384933472,"[0.5, 18.335336934, 4.5]",[],"[0.5, 18.335336934, 4.5]",67
9431,EP09431,NP_NC,NP|NC,38,169,agent_sample_11,series_only,0.9398319125175476,"[0.416666667, 24.678211037, 8.0]",[],"[0.416666667, 24.678211037, 8.0]",67
9431,EP09431,FN_FL,FN|FL,51,279,agent_sample_50,series_only,1.2588257789611816,"[0.5, 11.000918718, 1.5]",[],"[0.5, 11.000918718, 1.5]",67
9432,EP09432,NP_NC,NP|NC,21,88,agent_sample_6,series_only,0.972221314907074,"[0.583333333, 21.08684056, 4.5]",[],"[0.583333333, 21.08684056, 4.5]",67
9432,EP09432,FN_FL,FN|FL,30,162,agent_sample_55,series_only,0.7362515330314636,"[0.0, 23.563665891, 2.0]",[],"[0.0, 23.563665891, 2.0]",67
9433,EP09433,NP_NC,NP|NC,40,260,agent_sample_54,series_only,1.23591947555542,"[0.416666667, 51.620980103, 6.666666667]",[],"[0.416666667, 51.620980103, 6.666666667]",67
9433,EP09433,FN_FL,FN|FL,37,217,agent_sample_10,series_only,0.9515678286552429,"[0.5, 16.232689495, 1.5]",[],"[0.5, 16.232689495, 1.5]",67
9434,EP09434,NP_NC,NP|NC,19,105,agent_sample_60,series_only,0.7834106087684631,"[0.416666667, 34.047198934, 3.5]",[],"[0.416666667, 34.047198934, 3.5]",67
9434,EP09434,FN_FL,FN|FL,18,108,agent_sample_64,series_only,0.6943345665931702,"[0.0, 16.68992002, 2.5]",[],"[0.0, 16.68992002, 2.5]",67
9435,EP09435,NP_NC,NP|NC,5,19,agent_sample_50,series_only,1.1124075651168823,"[0.083333333, 6.144110885, 3.5]",[],"[0.083333333, 6.144110885, 3.5]",67
9435,EP09435,FN_FL,FN|FL,12,86,agent_sample_13,series_only,0.5173996090888977,"[2.0, 116.274291705, 1.0]",[],"[2.0, 116.274291705, 1.0]",67
9436,EP09436,NP_NC,NP|NC,28,138,agent_sample_44,series_only,1.058728575706482,"[0.916666667, 26.867877794, 8.25]",[],"[0.916666667, 26.867877794, 8.25]",67
9436,EP09436,FN_FL,FN|FL,33,179,agent_sample_47,series_only,1.1801966428756714,"[0.5, 9.370629889, 4.0]",[],"[0.5, 9.370629889, 4.0]",67
9437,EP09437,NP_NC,NP|NC,25,138,agent_sample_53,series_only,1.0010043382644653,"[0.916666667, 27.097559697, 7.083333333]",[],"[0.916666667, 27.097559697, 7.083333333]",67
9437,EP09437,FN_FL,FN|FL,19,111,agent_sample_44,series_only,0.6605975031852722,"[0.5, 9.731463178, 4.0]",[],"[0.5, 9.731463178, 4.0]",67
9438,EP09438,NP_NC,NP|NC,27,100,agent_sample_61,series_only,0.7520560622215271,"[0.583333333, 28.796454994, 5.166666667]",[],"[0.583333333, 28.796454994, 5.166666667]",67
9438,EP09438,FN_FL,FN|FL,35,197,agent_sample_23,series_only,1.080926775932312,"[0.5, 5.986300568, 2.0]",[],"[0.5, 5.986300568, 2.0]",67
9439,EP09439,NP_NC,NP|NC,27,135,agent_greedy,series_only,0.5537367463111877,"[0.5, 18.413817453, 2.083333333]",[],"[0.5, 18.413817453, 2.083333333]",67
9439,EP09439,FN_FL,FN|FL,45,268,agent_sample_15,series_only,1.3251556158065796,"[1.0, 3.038614866, 3.0]",[],"[1.0, 3.038614866, 3.0]",67
9440,EP09440,NP_NC,NP|NC,35,114,agent_sample_53,series_only,0.8507876396179199,"[0.416666667, 17.863495538, 4.333333333]",[],"[0.416666667, 17.863495538, 4.333333333]",67
9440,EP09440,FN_FL,FN|FL,36,253,agent_sample_59,series_only,1.0507959127426147,"[0.5, 50.909797747, 3.5]",[],"[0.5, 50.909797747, 3.5]",67
9441,EP09441,NP_NC,NP|NC,8,22,agent_greedy,series_only,0.36036649346351624,"[1.166666667, 39.963557205, 3.166666667]",[],"[1.166666667, 39.963557205, 3.166666667]",67
9441,EP09441,FN_FL,FN|FL,9,43,agent_greedy,series_only,0.3165298402309418,"[0.5, 56.112355632, 0.5]",[],"[0.5, 56.112355632, 0.5]",67
9442,EP09442,NP_NC,NP|NC,26,131,agent_sample_62,series_only,0.9661699533462524,"[0.75, 61.615622484, 3.416666667]",[],"[0.75, 61.615622484, 3.416666667]",67
9442,EP09442,FN_FL,FN|FL,27,163,agent_sample_62,series_only,0.7411467432975769,"[0.5, 30.007907594, 2.0]",[],"[0.5, 30.007907594, 2.0]",67
9443,EP09443,NP_NC,NP|NC,22,116,agent_sample_52,series_only,0.6134030222892761,"[1.583333333, 68.518098758, 4.833333333]",[],"[1.583333333, 68.518098758, 4.833333333]",67
9443,EP09443,FN_FL,FN|FL,30,203,agent_sample_53,series_only,0.6922451257705688,"[0.5, 19.04292703, 6.0]",[],"[0.5, 19.04292703, 6.0]",67
9444,EP09444,NP_NC,NP|NC,13,79,agent_sample_37,series_only,0.39148902893066406,"[3.416666667, 382.175531115, 12.5]",[],"[3.416666667, 382.175531115, 12.5]",67
9444,EP09444,FN_FL,FN|FL,17,98,agent_sample_2,series_only,0.41620367765426636,"[0.0, 36.215115976, 3.5]",[],"[0.0, 36.215115976, 3.5]",67
9445,EP09445,NP_NC,NP|NC,9,30,agent_sample_38,series_only,0.7081964612007141,"[1.25, 39.335409837, 3.083333333]",[],"[1.25, 39.335409837, 3.083333333]",67
9445,EP09445,FN_FL,FN|FL,23,107,agent_sample_7,series_only,0.5595767498016357,"[0.5, 13.432451926, 0.0]",[],"[0.5, 13.432451926, 0.0]",67
9446,EP09446,NP_NC,NP|NC,30,123,agent_sample_8,series_only,0.6024378538131714,"[0.333333333, 10.50674654, 7.916666667]",[],"[0.333333333, 10.50674654, 7.916666667]",67
9446,EP09446,FN_FL,FN|FL,33,175,cut_first_balanced,series_only,3.8976423740386963,"[0.5, 16.345555512, 0.5]",[],"[0.5, 16.345555512, 0.5]",67
9447,EP09447,NP_NC,NP|NC,45,250,agent_sample_55,series_only,1.0385339260101318,"[0.583333333, 18.29228841, 7.583333333]",[],"[0.583333333, 18.29228841, 7.583333333]",67
9447,EP09447,FN_FL,FN|FL,52,325,agent_sample_2,series_only,1.3544729948043823,"[0.5, 8.231043943, 4.5]",[],"[0.5, 8.231043943, 4.5]",67
9448,EP09448,NP_NC,NP|NC,40,192,agent_greedy,series_only,0.5482489466667175,"[0.5, 21.416469193, 3.416666667]",[],"[0.5, 21.416469193, 3.416666667]",67
9448,EP09448,FN_FL,FN|FL,54,312,agent_sample_16,series_only,1.2851393222808838,"[0.0, 6.408007552, 2.0]",[],"[0.0, 6.408007552, 2.0]",67
9449,EP09449,NP_NC,NP|NC,32,178,agent_sample_59,series_only,0.6167904734611511,"[0.25, 19.006035562, 3.25]",[],"[0.25, 19.006035562, 3.25]",67
9449,EP09449,FN_FL,FN|FL,38,225,agent_sample_43,series_only,0.8076571822166443,"[0.5, 2.996076653, 1.0]",[],"[0.5, 2.996076653, 1.0]",67
9450,EP09450,NP_NC,NP|NC,26,82,agent_sample_3,series_only,0.5139013528823853,"[1.416666667, 43.214163264, 2.666666667]",[],"[1.416666667, 43.214163264, 2.666666667]",67
9450,EP09450,FN_FL,FN|FL,29,152,agent_sample_14,series_only,0.8360620141029358,"[1.0, 4.475174627, 1.0]",[],"[1.0, 4.475174627, 1.0]",67
9451,EP09451,NP_NC,NP|NC,38,172,agent_sample_15,series_only,0.7440248131752014,"[0.916666667, 138.816237241, 4.333333333]",[],"[0.916666667, 138.816237241, 4.333333333]",67
9451,EP09451,FN_FL,FN|FL,47,279,agent_sample_20,series_only,1.0621349811553955,"[0.5, 3.728655117, 0.5]",[],"[0.5, 3.728655117, 0.5]",67
9452,EP09452,NP_NC,NP|NC,36,206,agent_sample_38,series_only,0.8953467607498169,"[0.666666667, 217.387062151, 6.25]",[],"[0.666666667, 217.387062151, 6.25]",67
9452,EP09452,FN_FL,FN|FL,33,216,agent_sample_35,series_only,0.7689837217330933,"[0.0, 56.107673891, 3.5]",[],"[0.0, 56.107673891, 3.5]",67
9453,EP09453,NP_NC,NP|NC,42,176,agent_sample_45,series_only,0.8196973204612732,"[0.333333333, 23.601337708, 2.25]",[],"[0.333333333, 23.601337708, 2.25]",67
9453,EP09453,FN_FL,FN|FL,59,303,agent_sample_7,series_only,1.2549411058425903,"[0.5, 17.671685472, 1.0]",[],"[0.5, 17.671685472, 1.0]",67
9454,EP09454,NP_NC,NP|NC,12,34,agent_sample_11,series_only,0.8529773950576782,"[0.75, 28.589055781, 6.25]",[],"[0.75, 28.589055781, 6.25]",67
9454,EP09454,FN_FL,FN|FL,12,61,cut_first_balanced,series_only,1.4395055770874023,"[0.5, 33.10731597, 4.0]",[],"[0.5, 33.10731597, 4.0]",67
9455,EP09455,NP_NC,NP|NC,40,217,agent_sample_52,series_only,0.7682519555091858,"[0.5, 88.298545409, 7.583333333]",[],"[0.5, 88.298545409, 7.583333333]",67
9455,EP09455,FN_FL,FN|FL,51,313,agent_sample_17,series_only,1.3783193826675415,"[0.5, 13.997536165, 2.5]",[],"[0.5, 13.997536165, 2.5]",67
9456,EP09456,NP_NC,NP|NC,24,100,agent_sample_62,series_only,0.5011411905288696,"[0.416666667, 60.675697468, 5.833333333]",[],"[0.416666667, 60.675697468, 5.833333333]",67
9456,EP09456,FN_FL,FN|FL,22,150,agent_sample_7,series_only,0.7338128685951233,"[0.0, 51.952817249, 4.0]",[],"[0.0, 51.952817249, 4.0]",67
9457,EP09457,NP_NC,NP|NC,48,168,agent_sample_23,series_only,0.9701313972473145,"[0.083333333, 11.9216097, 2.333333333]",[],"[0.083333333, 11.9216097, 2.333333333]",67
9457,EP09457,FN_FL,FN|FL,50,227,agent_sample_37,series_only,1.154370903968811,"[0.5, 8.015211236, 6.5]",[],"[0.5, 8.015211236, 6.5]",67
9458,EP09458,NP_NC,NP|NC,47,184,agent_sample_31,series_only,0.8985018134117126,"[0.5, 47.378539134, 3.25]",[],"[0.5, 47.378539134, 3.25]",67
9458,EP09458,FN_FL,FN|FL,39,217,agent_sample_62,series_only,0.9364898204803467,"[0.5, 9.360733003, 2.0]",[],"[0.5, 9.360733003, 2.0]",67
9459,EP09459,NP_NC,NP|NC,31,119,agent_sample_28,series_only,0.6925561428070068,"[0.75, 59.996078895, 8.25]",[],"[0.75, 59.996078895, 8.25]",67
9459,EP09459,FN_FL,FN|FL,39,217,agent_sample_34,series_only,0.8832089304924011,"[0.5, 7.360881351, 2.0]",[],"[0.5, 7.360881351, 2.0]",67
9460,EP09460,NP_NC,NP|NC,39,159,agent_sample_43,series_only,0.7362193465232849,"[0.166666667, 18.707134592, 1.75]",[],"[0.166666667, 18.707134592, 1.75]",67
9460,EP09460,FN_FL,FN|FL,46,284,agent_sample_15,series_only,1.0222758054733276,"[0.0, 6.687949944, 1.0]",[],"[0.0, 6.687949944, 1.0]",67
9461,EP09461,NP_NC,NP|NC,19,86,agent_sample_60,series_only,0.5342174768447876,"[0.5, 21.777288835, 2.833333333]",[],"[0.5, 21.777288835, 2.833333333]",67
9461,EP09461,FN_FL,FN|FL,18,95,agent_sample_9,series_only,0.7507265210151672,"[1.5, 76.99949112, 2.5]",[],"[1.5, 76.99949112, 2.5]",67
9462,EP09462,NP_NC,NP|NC,23,107,agent_sample_45,series_only,0.35666537284851074,"[0.25, 12.161330574, 3.416666667]",[],"[0.25, 12.161330574, 3.416666667]",67
9462,EP09462,FN_FL,FN|FL,40,265,agent_sample_41,series_only,0.9257408976554871,"[0.5, 6.257205797, 6.5]",[],"[0.5, 6.257205797, 6.5]",67
9463,EP09463,NP_NC,NP|NC,20,91,agent_sample_58,series_only,0.5273613333702087,"[0.5, 20.766324565, 8.166666667]",[],"[0.5, 20.766324565, 8.166666667]",67
9463,EP09463,FN_FL,FN|FL,14,83,agent_sample_18,series_only,0.4544125199317932,"[0.5, 28.876296424, 4.5]",[],"[0.5, 28.876296424, 4.5]",67
9464,EP09464,NP_NC,NP|NC,25,114,bevel_first_balanced,series_only,31.115020751953125,"[0.416666667, 152.948013024, 4.5]",[],"[0.416666667, 152.948013024, 4.5]",67
9464,EP09464,FN_FL,FN|FL,29,190,agent_sample_32,series_only,0.762387216091156,"[0.0, 23.150288105, 5.0]",[],"[0.0, 23.150288105, 5.0]",67
9465,EP09465,NP_NC,NP|NC,25,86,agent_sample_21,series_only,0.6680967807769775,"[0.25, 30.906303512, 2.25]",[],"[0.25, 30.906303512, 2.25]",67
9465,EP09465,FN_FL,FN|FL,34,180,agent_sample_54,series_only,0.54170161485672,"[0.0, 15.968979945, 2.0]",[],"[0.0, 15.968979945, 2.0]",67
9466,EP09466,NP_NC,NP|NC,17,71,agent_sample_12,series_only,0.35196825861930847,"[1.0, 52.736435384, 3.083333333]",[],"[1.0, 52.736435384, 3.083333333]",67
9466,EP09466,FN_FL,FN|FL,29,175,agent_sample_20,series_only,0.5852028131484985,"[0.5, 9.014601374, 1.0]",[],"[0.5, 9.014601374, 1.0]",67
9467,EP09467,NP_NC,NP|NC,30,120,agent_sample_29,series_only,0.6897765398025513,"[0.25, 179.363731441, 7.25]",[],"[0.25, 179.363731441, 7.25]",67
9467,EP09467,FN_FL,FN|FL,24,133,agent_sample_24,series_only,0.3589991331100464,"[0.5, 53.924308413, 2.0]",[],"[0.5, 53.924308413, 2.0]",67
9468,EP09468,NP_NC,NP|NC,44,210,agent_sample_62,series_only,1.0045132637023926,"[0.5, 92.473302825, 8.0]",[],"[0.5, 92.473302825, 8.0]",67
9468,EP09468,FN_FL,FN|FL,66,336,agent_sample_24,series_only,1.2704434394836426,"[0.0, 7.944858285, 2.5]",[],"[0.0, 7.944858285, 2.5]",67
9469,EP09469,NP_NC,NP|NC,15,70,agent_sample_55,series_only,0.5128757953643799,"[0.25, 67.951889214, 2.916666667]",[],"[0.25, 67.951889214, 2.916666667]",67
9469,EP09469,FN_FL,FN|FL,23,127,agent_sample_24,series_only,0.5239661931991577,"[0.5, 11.591417311, 2.5]",[],"[0.5, 11.591417311, 2.5]",67
9470,EP09470,NP_NC,NP|NC,48,173,agent_sample_57,series_only,1.005035638809204,"[0.25, 28.443000266, 5.416666667]",[],"[0.25, 28.443000266, 5.416666667]",67
9470,EP09470,FN_FL,FN|FL,50,339,agent_sample_18,series_only,1.2184135913848877,"[0.5, 8.826237527, 0.0]",[],"[0.5, 8.826237527, 0.0]",67
9471,EP09471,NP_NC,NP|NC,11,50,agent_sample_12,series_only,0.6257546544075012,"[0.75, 52.767135646, 11.083333333]",[],"[0.75, 52.767135646, 11.083333333]",67
9471,EP09471,FN_FL,FN|FL,19,127,agent_sample_27,series_only,0.5617651343345642,"[0.5, 13.184604591, 3.0]",[],"[0.5, 13.184604591, 3.0]",67
9472,EP09472,NP_NC,NP|NC,29,96,agent_sample_49,series_only,0.6266151070594788,"[0.5, 16.693916859, 2.5]",[],"[0.5, 16.693916859, 2.5]",67
9472,EP09472,FN_FL,FN|FL,34,175,agent_sample_26,series_only,0.7752392292022705,"[0.5, 9.90989325, 3.0]",[],"[0.5, 9.90989325, 3.0]",67
9473,EP09473,NP_NC,NP|NC,4,12,agent_greedy,series_only,0.32435324788093567,"[0.333333333, 35.58937653, 1.0]",[],"[0.333333333, 35.58937653, 1.0]",67
9473,EP09473,FN_FL,FN|FL,14,86,agent_sample_7,series_only,0.4010674059391022,"[1.0, 12.539126786, 2.0]",[],"[1.0, 12.539126786, 2.0]",67
9474,EP09474,NP_NC,NP|NC,14,74,agent_sample_35,series_only,0.4391290247440338,"[1.5, 112.50335768, 4.75]",[],"[1.5, 112.50335768, 4.75]",67
9474,EP09474,FN_FL,FN|FL,24,171,agent_sample_14,series_only,0.6014067530632019,"[0.5, 24.465541692, 5.5]",[],"[0.5, 24.465541692, 5.5]",67
9475,EP09475,NP_NC,NP|NC,4,11,agent_greedy,series_only,0.28354117274284363,"[0.833333333, 40.839280533, 2.166666667]",[],"[0.833333333, 40.839280533, 2.166666667]",67
9475,EP09475,FN_FL,FN|FL,14,91,agent_sample_13,series_only,0.673672080039978,"[0.5, 225.155549506, 3.5]",[],"[0.5, 225.155549506, 3.5]",67
9476,EP09476,NP_NC,NP|NC,43,177,agent_sample_24,series_only,0.8244836330413818,"[0.333333333, 28.900757232, 1.833333333]",[],"[0.333333333, 28.900757232, 1.833333333]",67
9476,EP09476,FN_FL,FN|FL,41,282,agent_sample_31,series_only,0.9362910985946655,"[1.0, 4.073235202, 1.0]",[],"[1.0, 4.073235202, 1.0]",67
9477,EP09477,NP_NC,NP|NC,21,136,agent_sample_5,series_only,0.9780586957931519,"[1.0, 473.357531215, 7.75]",[],"[1.0, 473.357531215, 7.75]",67
9477,EP09477,FN_FL,FN|FL,26,127,agent_sample_29,series_only,0.6895595192909241,"[0.5, 17.485524943, 3.0]",[],"[0.5, 17.485524943, 3.0]",67
9478,EP09478,NP_NC,NP|NC,30,166,agent_sample_46,series_only,0.7181111574172974,"[0.833333333, 79.88599762, 4.916666667]",[],"[0.833333333, 79.88599762, 4.916666667]",67
9478,EP09478,FN_FL,FN|FL,29,190,agent_sample_49,series_only,0.6789556741714478,"[0.0, 18.205693496, 1.5]",[],"[0.0, 18.205693496, 1.5]",67
9479,EP09479,NP_NC,NP|NC,39,167,agent_sample_29,series_only,0.7384127378463745,"[0.333333333, 27.878463288, 2.583333333]",[],"[0.333333333, 27.878463288, 2.583333333]",67
9479,EP09479,FN_FL,FN|FL,49,331,agent_sample_53,series_only,1.1972345113754272,"[0.5, 19.985469743, 1.0]",[],"[0.5, 19.985469743, 1.0]",67
9480,EP09480,NP_NC,NP|NC,36,147,agent_sample_48,series_only,0.7554664611816406,"[0.333333333, 14.360700502, 2.166666667]",[],"[0.333333333, 14.360700502, 2.166666667]",67
9480,EP09480,FN_FL,FN|FL,50,275,agent_sample_35,series_only,1.1431941986083984,"[0.5, 7.501143928, 1.5]",[],"[0.5, 7.501143928, 1.5]",67
9481,EP09481,NP_NC,NP|NC,13,57,agent_sample_49,series_only,1.0938507318496704,"[1.083333333, 97.504726663, 6.0]",[],"[1.083333333, 97.504726663, 6.0]",67
9481,EP09481,FN_FL,FN|FL,18,86,agent_sample_36,series_only,0.6284568309783936,"[1.0, 9.405197809, 3.0]",[],"[1.0, 9.405197809, 3.0]",67
9482,EP09482,NP_NC,NP|NC,45,205,agent_sample_37,series_only,0.9053605198860168,"[0.416666667, 10.465433647, 7.25]",[],"[0.416666667, 10.465433647, 7.25]",67
9482,EP09482,FN_FL,FN|FL,54,248,agent_sample_14,series_only,1.194097638130188,"[0.0, 18.630834552, 6.5]",[],"[0.0, 18.630834552, 6.5]",67
9483,EP09483,NP_NC,NP|NC,22,107,agent_sample_33,series_only,0.5727070569992065,"[1.416666667, 56.685591431, 5.833333333]",[],"[1.416666667, 56.685591431, 5.833333333]",67
9483,EP09483,FN_FL,FN|FL,31,180,bevel_first_balanced,series_only,7.675144195556641,"[0.0, 22.732952584, 1.5]",[],"[0.0, 22.732952584, 1.5]",67
9484,EP09484,NP_NC,NP|NC,26,139,agent_sample_22,series_only,0.6121842265129089,"[0.25, 20.419465461, 8.166666667]",[],"[0.25, 20.419465461, 8.166666667]",67
9484,EP09484,FN_FL,FN|FL,32,166,agent_sample_51,series_only,0.5945587754249573,"[1.0, 0.57005531, 4.0]",[],"[1.0, 0.57005531, 4.0]",67
9485,EP09485,NP_NC,NP|NC,37,264,agent_sample_48,series_only,1.0879580974578857,"[0.5, 16.201700185, 2.333333333]",[],"[0.5, 16.201700185, 2.333333333]",67
9485,EP09485,FN_FL,FN|FL,36,246,agent_sample_40,series_only,0.8803296089172363,"[1.0, 17.488447537, 2.0]",[],"[1.0, 17.488447537, 2.0]",67
9486,EP09486,NP_NC,NP|NC,31,130,agent_sample_39,series_only,0.6807240843772888,"[0.916666667, 24.342011533, 4.083333333]",[],"[0.916666667, 24.342011533, 4.083333333]",67
9486,EP09486,FN_FL,FN|FL,40,233,agent_sample_47,series_only,0.8711068034172058,"[0.5, 3.57341081, 2.5]",[],"[0.5, 3.57341081, 2.5]",67
9487,EP09487,NP_NC,NP|NC,44,223,agent_sample_13,series_only,0.8485701680183411,"[1.333333333, 39.065806538, 4.0]",[],"[1.333333333, 39.065806538, 4.0]",67
9487,EP09487,FN_FL,FN|FL,50,311,agent_sample_38,series_only,1.2366881370544434,"[0.5, 18.884280697, 0.5]",[],"[0.5, 18.884280697, 0.5]",67
9488,EP09488,NP_NC,NP|NC,10,66,agent_sample_40,series_only,0.690851628780365,"[3.0, 200.823519803, 9.75]",[],"[3.0, 200.823519803, 9.75]",67
9488,EP09488,FN_FL,FN|FL,15,70,agent_sample_12,series_only,0.5215432047843933,"[1.0, 10.540245727, 1.5]",[],"[1.0, 10.540245727, 1.5]",67
9489,EP09489,NP_NC,NP|NC,30,112,agent_sample_18,series_only,0.6563231348991394,"[0.25, 35.528600391, 4.916666667]",[],"[0.25, 35.528600391, 4.916666667]",67
9489,EP09489,FN_FL,FN|FL,40,252,agent_sample_9,series_only,1.0404216051101685,"[1.0, 4.546759826, 5.5]",[],"[1.0, 4.546759826, 5.5]",67
9490,EP09490,NP_NC,NP|NC,13,58,agent_sample_28,series_only,1.0850286483764648,"[2.833333333, 504.282898794, 9.083333333]",[],"[2.833333333, 504.282898794, 9.083333333]",67
9490,EP09490,FN_FL,FN|FL,13,86,agent_sample_50,series_only,0.6399370431900024,"[0.0, 91.667617213, 2.5]",[],"[0.0, 91.667617213, 2.5]",67
9491,EP09491,NP_NC,NP|NC,11,41,agent_sample_14,series_only,0.4495571553707123,"[1.916666667, 109.261121591, 4.416666667]",[],"[1.916666667, 109.261121591, 4.416666667]",67
9491,EP09491,FN_FL,FN|FL,20,101,agent_sample_57,series_only,0.8510348200798035,"[0.5, 59.331357307, 1.0]",[],"[0.5, 59.331357307, 1.0]",67
9492,EP09492,NP_NC,NP|NC,54,249,agent_sample_38,series_only,0.9662901759147644,"[0.5, 60.727813354, 3.5]",[],"[0.5, 60.727813354, 3.5]",67
9492,EP09492,FN_FL,FN|FL,39,231,agent_sample_55,series_only,0.7651488184928894,"[0.5, 22.722588209, 3.5]",[],"[0.5, 22.722588209, 3.5]",67
9493,EP09493,NP_NC,NP|NC,17,109,agent_sample_36,series_only,0.671631395816803,"[1.333333333, 54.936831079, 4.833333333]",[],"[1.333333333, 54.936831079, 4.833333333]",67
9493,EP09493,FN_FL,FN|FL,23,142,agent_sample_3,series_only,0.672559380531311,"[0.0, 22.473361011, 3.5]",[],"[0.0, 22.473361011, 3.5]",67
9494,EP09494,NP_NC,NP|NC,29,146,agent_sample_3,series_only,0.9282386302947998,"[1.666666667, 83.3876699, 4.583333333]",[],"[1.666666667, 83.3876699, 4.583333333]",67
9494,EP09494,FN_FL,FN|FL,32,209,agent_sample_58,series_only,0.6574864387512207,"[0.5, 4.26305676, 0.5]",[],"[0.5, 4.26305676, 0.5]",67
9495,EP09495,NP_NC,NP|NC,27,178,agent_sample_49,series_only,0.4361830949783325,"[0.333333333, 102.864812983, 3.5]",[],"[0.333333333, 102.864812983, 3.5]",67
9495,EP09495,FN_FL,FN|FL,28,194,wo_first_balanced,series_only,6.431987285614014,"[1.0, 14.290216616, 2.5]",[],"[1.0, 14.290216616, 2.5]",67
9496,EP09496,NP_NC,NP|NC,20,93,agent_sample_14,series_only,0.6440479159355164,"[1.25, 51.041559112, 5.916666667]",[],"[1.25, 51.041559112, 5.916666667]",67
9496,EP09496,FN_FL,FN|FL,26,168,agent_sample_53,series_only,0.5901548862457275,"[0.0, 16.455445055, 1.5]",[],"[0.0, 16.455445055, 1.5]",67
9497,EP09497,NP_NC,NP|NC,21,82,agent_sample_57,series_only,0.7657533288002014,"[0.416666667, 80.35812723, 7.5]",[],"[0.416666667, 80.35812723, 7.5]",67
9497,EP09497,FN_FL,FN|FL,14,82,agent_sample_27,series_only,0.5629991888999939,"[0.0, 101.526743124, 6.0]",[],"[0.0, 101.526743124, 6.0]",67
9498,EP09498,NP_NC,NP|NC,43,169,agent_sample_61,series_only,1.1229522228240967,"[0.416666667, 13.585544586, 3.166666667]",[],"[0.416666667, 13.585544586, 3.166666667]",67
9498,EP09498,FN_FL,FN|FL,49,280,agent_sample_33,series_only,1.046202301979065,"[1.0, 25.70427306, 2.0]",[],"[1.0, 25.70427306, 2.0]",67
9499,EP09499,NP_NC,NP|NC,11,42,agent_sample_24,series_only,0.6776940226554871,"[0.25, 15.034654938, 1.166666667]",[],"[0.25, 15.034654938, 1.166666667]",67
9499,EP09499,FN_FL,FN|FL,27,172,agent_sample_16,series_only,0.6311126351356506,"[1.0, 17.142114728, 1.5]",[],"[1.0, 17.142114728, 1.5]",67
9500,EP09500,NP_NC,NP|NC,7,43,agent_sample_7,series_only,0.58620685338974,"[1.416666667, 280.541580252, 4.416666667]",[],"[1.416666667, 280.541580252, 4.416666667]",67
9500,EP09500,FN_FL,FN|FL,14,76,agent_sample_4,series_only,0.5120322108268738,"[1.0, 63.271744493, 1.5]",[],"[1.0, 63.271744493, 1.5]",67
9501,EP09501,NP_NC,NP|NC,29,117,agent_sample_53,series_only,0.8124682307243347,"[0.333333333, 71.202901511, 2.25]",[],"[0.333333333, 71.202901511, 2.25]",67
